,business_id,positive words,negative words
2247,cWtUKKsnEYy1WeR1aEdyMA,"drink,patio,staff,taco,service","table,dinner,margarita"
2248,hMe7hiCo90jnMXyzmPnO6Q,,asada
2249,lq58IcwmMODhqyhC1EDMRQ,,quesadilla
2250,7WZHJyMln_Ai44PJ3_Q1Qg,fish,"taco,steak"
2251,Yp9w4nhUowBU_IS_StFXbQ,service,"time,vegan,breakfast"
2252,WaXJWOQOPMEtGvRDFHma6g,,"service,staff"
2253,gazJFJoMqPP_aG76kAWcYw,,service
2254,bhqutNwa_FvcHx1Mp_WWYw,,"burrito,meat"
2255,Ia_4DtMhp92IcFt0bzZhIg,,"burrito,meat,tortilla"
2256,WfREwPW80GVlw7_uVSSFjQ,,
2257,8hZjiPzJIojA1k7_W4hELA,,"quesadilla,taco,time,service"
2258,xIYTia1c4IUFxIQlBItasA,,"table,chicken,fajita,salsa,staff,service,chips"
2259,FwDthqY_Iy0Up0cpTP0AKg,,"lunch,wait"
2260,XJJUmlIwT7jtvIm-0vN_Eg,,margarita
2261,HvOeGCMOqPLYjbjrJ98qWA,,
2262,P9srGF_edclaYfYZjy_kgg,"service,staff","price,lunch,vegan"
2263,z4K95Y4P5nMrtJiDtXWDYA,chicken,"service,lunch,pork,staff"
2264,1DdkhCSmKDgFmilXS9SZEA,"lunch,time,shrimp,internet,price,service","noisy,rice"
2265,6a4-SPP4QJbJuHoMhPKnVQ,"chips,staff","burrito,time"
2266,EYIFs5glTs4UGxPsmyyC-A,,"beef,time,service"
2267,3WRvQJS9GIBubGxbHMzX2g,"lunch,manager","chicken,staff,meat,line,chipotle,service"
2268,KuZJcLIe3r0zO0x5TlmsKw,"taco,wait","time,atmosphere,chicken"
2269,aKpFO1C0-1MlirhCffUt-w,,
2270,eS29S_06lvsDW04wVrIVxg,,"time,service"
2271,QiqTldItGyzTw4P6dW8RZw,,"waiter,service,staff"
2272,BHMY0sZXJ-6bjTT0V1ubEw,staff,"lunch,burrito,steak,wait,service,chipotle,rice,chips"
2273,9Ioq8wnP0H2PhajGW1jXzw,chips,"lunch,atmosphere,salsa,time"
2274,9xweM3L_Wva9wOctUeABeA,,"taco,service"
2275,Yewxcf5-kbESoS5r1l-1AQ,"taco,price",salsa
2276,_XN-GwzZwAyIqLKJsl2htg,,"atmosphere,waiter,service"
2277,bU6IZNKS7NcFVfZppkTHAg,service,"lunch,time,pork,taco,salsa,chips"
2278,yGoA3jHUWfRzx8c6BiF5Ng,,"patio,staff"
2279,OlOe-kVpXQOk9pUBpHBFsQ,"atmosphere,waiter,fajita","lunch,time,staff,guacamole,salsa,service"
2280,ppasQEo3jPkBdwdRGVd9WQ,"time,breakfast,taco,quesadilla,chicken","service,fries"
2281,6qP6R78nlAGSahx78DayHQ,staff,"time,breakfast,taco,line,service"
2282,nyeIcJRPs8n199nW4OjpSA,"guacamole,price,burrito,staff","taco,lunch,service"
2283,THcAGc-Fb8gqmA1V-KvFkw,service,"asada,time"
2284,l0Gop1Hu8XJYpHHCpvG6SA,chile,"burrito,service"
2285,XOqoNwn1igQRhb3mCGo7BA,"atmosphere,salad",service
2286,oVwbbA0JttNp3nNJbKsmJQ,asada,"lunch,time,burrito,breakfast,service,rice"
2287,mVTpWeqWiuJKVOT2p8d4aA,,"time,meat,service"
2288,QkZEdBfKhXwCF38AJG1Ylw,lunch,"chicken,time"
2289,8RSfnwNKjaGz1VsALAGRrw,,"lunch,time,taco"
2290,ZbHE1ZncONeH-q93GuVGdA,"chicken,burrito,breakfast,bacon","service,time,chile"
2291,DaVTuhzi6EgWStb2eAjNjA,breakfast,"asada,lunch,chile,service"
2292,5jJ09QrQyrVx7aPEdZkiCw,"lunch,service","taco,time"
2293,7GoKSLqOTDqkH_Uv9ve5cA,"taco,breakfast,staff","lunch,service"
2294,_ex7M-yXGILBe2Kb1io2lQ,,chile
2295,kqTek_oBEKOKpIHI12JYhQ,"burrito,vegan","lunch,tortilla,service,chips"
2296,TvAmV2vB4oTsNwGjjM6y3g,,"taco,service"
2297,mWaGK-fdIzhx0SZwU-Tiaw,,"taco,service"
2298,nSTDc9_ETRO9mZwvc-WY9w,"beef,breakfast",service
2299,ajxERYetbZnOJ1eOqik67w,"lunch,service,fish,staff","chicken,wait,time"
2300,Y_9f9tzVRaXjfT9Fa5_W9A,dinner,"time,staff,meat,price,chipotle"
2301,-e_UQJVTzIPweX4TcPUYVw,"beef,lunch,taco,atmosphere","burrito,time,service,margarita"
2302,_2Wbpm821bdNsh-gyqufrg,staff,"time,lunch,chicken,service"
2303,E6BUlDkXuBtX-5CoWWtw6A,"atmosphere,lunch,chips","waiter,time,service,staff"
2304,YaFM08fEdbp-iSon3Opsbw,"lunch,time,dinner,staff,salsa","waitress,service"
2305,-rMJrY16eFTQd4I035G1oQ,"burrito,breakfast,chile",service
2306,sUzvletCYiIaZD_hbnNLEA,,"taco,time,line,wait,service"
2307,6VZ4T_BnTl8swN-g06ZVYg,,"taco,time,service"
2308,TCCiuifeDJqXXxjtOT7JuA,,"time,chicken,shrimp"
2309,HOlDxrYqfoJrVq2Eo-_LKQ,"burrito,fries,staff,chicken,bacon","lunch,time,breakfast,salad,service"
2310,IqBoGCKUJdzBOmzjUsB7lw,,"burrito,time,salad,chipotle,service"
2311,Da4E88htQ_FTOB9HgGcdBQ,,"dinner,staff"
2312,iQOjQH30LFsj6aO3wJG7nQ,,"asada,wait,dinner"
2313,5-_4mHujcNo0PWj3-ybwnQ,"asada,price,staff","taco,service,fish"
2314,Yea_hg7GjYfOOzMeBSUNjg,,"burrito,vegan"
2315,c79drEBxcX3LsiK6AFgGew,"lunch,dinner,manager","price,time,service,breakfast"
2316,_QvGAqMmrUIlxpby2Ul5Dg,,"waiter,dinner,time,service"
2317,Zp5xil8pC6Bm-fFOWIbh0Q,lunch,"chicken,burrito,staff,shrimp,price,chipotle,service"
2318,GzBIAjAMHD9iVZK8BT6XMw,,"burrito,service,steak,staff"
2319,fRQcEhA4NvdvrEzqFe228A,,"wait,dinner,time,service"
2320,spnbqpkQsY79i5dL5qiRUg,dinner,"quesadilla,service,pork,manager"
2321,Bs6HIe30dHfimk4GckmHbg,,"beef,lunch,taco"
2322,SvoIBKec8s1kOARX_3EKXw,"asada,burrito,time,taco","service,breakfast,dinner,fish"
2323,4Pb7SlTK89uSdqOwMNM35A,"salad,service,shrimp,fajita","table,dinner,manager"
2324,C2BR0TjNacoNzItPLUHTAA,dinner,"lunch,time,staff,taco,salad,service,fish"
2325,1qd-bk_dx_ZbmoQSbNUuVA,,"lunch,fish"
2326,OYYQmP19xXJdKmEVUErFDg,"lunch,dinner",service
2327,xvWNuKzFoZTWpznbxYM1SA,"beef,lunch,breakfast,atmosphere","burrito,dinner,shrimp,asada,service"
2328,H8NK_pWGq4i3L92ZpaUaGg,dinner,time
2329,gEv1Og5uGDLw9HkbKSGUZw,,"taco,time,patio,guacamole,service"
2330,g384tK63QxXXm3UNhtGMuA,"fries,breakfast,salsa,asada,price","lunch,burrito,shrimp,taco,service,fish"
2331,PzRgohlnHNN0C0Len1At0Q,,"lunch,time"
2332,4jKa65sHrVx4raAL_WuReQ,,time
2333,1DswS8btQKkWFyTUZlcgCQ,,"drink,taco,service"
2334,QiuTcA0bKQMCyOFBFJZ58w,"asada,salsa","lunch,time,wait,meat,service,manager"
2335,lJh661dhjD5BDz5QrBEUeQ,"burrito,time,chile,asada,salsa","staff,service,guacamole"
2336,k9vesqNHKEoXo7itaWfruw,,"time,staff"
2337,lbo8gncBXedeeogWD1JDag,fries,"asada,time"
2338,B198jEItQSF7xQhRADUW6Q,"line,bacon","taco,lunch,service"
2339,9wCP-MP2B1Yi7EzsM0H0ew,,"taco,service"
2340,9bNpMgvaSux1xLPSPwIbUg,"time,chipotle","lunch,chicken,burrito"
2341,5Tt43x1bZsJiG8l-KQjqbQ,,"beef,taco,burrito,salad"
2342,i8ijGG8LXmFOWTz-Haej7w,"table,enchilada,time,staff,guacamole,beef,shrimp,salsa,chicken","lunch,service,manager,margarita"
2343,AhQu7mLtmGlp8U2I-SV_jA,"chipotle,burrito,time,dinner","taco,service"
2344,KBA0yGsblufetQgs6Sm_nQ,dinner,"waitress,time,service,shrimp"
2345,JZKefaX9VXvmkcfMmbyrEg,"lunch,time,fries,breakfast,taco,asada,service","burrito,fish"
2346,H-B_JoResY4PyXND1_DQfg,"atmosphere,margarita",lunch
2347,T-0707ku9Ovt-Y8fLA2TrA,,taco
2348,44IAhkyHsBGMrggWm1HICw,,service
2349,JqMjfqxTffrHMabizYbVPA,"atmosphere,taco,service,salad","lunch,time"
2350,4zsGtAFbuDi30O43O4JWmg,"enchilada,lunch,time,chile","burrito,meat,breakfast,shrimp,service"
2351,qB15WElGAlI_eGWjn0kT2w,nacho,"taco,wait,service,rice"
2352,cdkzUI1tXc8rUMF33iKMlg,"drink,salsa","lunch,time,margarita,staff,wait,taco,service"
2353,Gkhi0IkGAIls6YgXBSdZqQ,,"burrito,asada,beef,breakfast,service"
2354,O9pveVVc5jppGrF8UXPrmA,"service,dinner","lunch,time"
2355,ZARxy5Orzk9Ocay0IkU_-Q,,wait
2356,g-E12y45gBKedax5N20YmQ,"asada,shrimp","burrito,time,service,taco"
2357,58c9tCvjkDRONJq8h6NLzg,,"taco,time,dinner,chicken,chips"
2358,QteBKpZTRa2dJ3u7MLiXww,"line,fish","burrito,guacamole,wait,meat,taco"
2359,BMXeJPcosAxfLU-6baO_0Q,lunch,"time,price,chipotle,taco"
2360,yz66FIUPDKGhILDWzRLeKg,fish,"atmosphere,lunch,time,service"
2361,CEqmM7PBlStvk2hMmHFBsA,,"lunch,burrito,steak,salad,breakfast"
2362,Y6ExNMzo2iU0-bVPrZDrWw,,"line,service,fish"
2363,syQBNfPzUKGnZE6w8cLuYA,"drink,lunch","time,fries,staff,asada,service"
2364,jlviy68buL1X2UADI-Lnlw,"lunch,chicken,pork","time,steak,tortilla,line,price,service"
2365,_Kd0kQ8RF70hJ1ykLqCRyQ,"service,salad,pork,staff","line,lunch,time"
2366,zcgCOV4AYAHG8LkC0ticSA,,"asada,taco,manager"
2367,rRAKvF-E_fnikHK4WSpXrA,,"time,taco,chipotle"
2368,PkL9tPTvvEtmBJvckrD_vg,"chicken,chips","lunch,taco,tortilla,service,fish"
2369,VjosGv-Ut9Pub0eXTVGvWQ,"salsa,beer,chips","lunch,service,price"
2370,drEybjNyjXIG-qvOisPEMA,,
2371,tB7wE98TiyI7Y89NeMCVww,,"burrito,lunch,steak,service,rice"
2372,RWYQMss0RzbtDGGwRI3iaQ,"chicken,steak,staff","atmosphere,time"
2373,0MAsCdFPG8n0gg46we5Q1g,,"lunch,chipotle,service"
2374,2_hC_X9K080F8zWP4UUB4g,staff,time
2375,-o082vExIs0VVNSuZmiTQA,margarita,"service,time,dinner,fish"
2376,rQd-wVQIQ1t7gPqoH9_Gvw,,"quesadilla,lunch"
2377,9pvJiPUzB5JTqhNTloKjvA,"lunch,burrito,time,taco,quesadilla,asada,chicken","service,staff"
2378,nWD8OWd_DAXGubGpFenmiw,lunch,"nacho,burrito,patio,atmosphere,salsa,service,chips"
2379,yGCrsq0AYI8WN7goMVLHJA,price,"lunch,taco"
2380,cO3m54wXVDJW8ryy_2wpBQ,,"time,service"
2381,vXNMO4APx3TfVLWkqZSUMw,"asada,lunch,chips","drink,shrimp,service,salsa,rice"
2382,CAStb1vB9y-QMQrt4PxEFA,"wait,rice","burrito,time,staff,chipotle,service"
2383,keGpmXQV-NeB0X70-GmY7A,taco,"lunch,time,rice"
2384,wJ84TZZTuT0EdLzPHt8RDw,"manager,margarita,staff","quesadilla,lunch,service,fajita"
2385,X57f6FWZiwI1wOidPPhOrQ,"burrito,chile,service,staff",
2386,DublKfLa9Y0PguCryoDJ-Q,"lunch,time,guacamole,quesadilla,salsa","service,dinner"
2387,Rmiv34SGRqJDm_5Db29IrQ,,"chicken,time"
2388,rbQtTTcXTKagKZHbTfQTkw,,atmosphere
2389,cenEs8pZINlsu1fSpzHizQ,"quesadilla,burrito,chicken","chipotle,service"
2390,bhK7V4alUPmzXx8AFta09Q,,"taco,staff"
2391,INuaxyGB7eE_6xMtYUersg,"nacho,taco,time,manager","lunch,guacamole,asada,salsa,rice"
2392,inkeT1aob-iZWbj3o_UQCA,,"atmosphere,lunch,time,service"
2393,szlIcLQE7K-1JuKeJIRKsQ,"lunch,dinner","wait,service,staff"
2394,oWxiT2PasutHFyZp8Yh2mA,lunch,"time,taco,chile,asada,chicken,service"
2395,Y92gs-2nwUuioEdtkrOfdw,"quesadilla,breakfast","burrito,steak,staff,shrimp,service"
2396,L2iT7pipc455Tgpbo35_mw,breakfast,"atmosphere,vegan,taco,chicken,service"
2397,MDm45O3RLf90hKy-tVsfNg,fries,"burrito,taco,staff"
2398,cHoijmWGVcSCAf5FyLqvPA,,"line,service,staff"
2399,jDQIKfsfJU3M8M6n0ESKFg,lunch,"wait,tortilla,staff"
2400,LxnZTxUoj063tbJaLQ7DHQ,service,"quesadilla,beef,taco,dinner"
2401,ZAqgv1gply0m_4fHAIffWA,"lunch,taco,price,service,fish","burrito,breakfast,chips,staff"
2402,nI7SyVbOyqZR7llfiW3wtg,,time
2403,VMeXFzWwBF2PSHx6EpII4A,burrito,"time,staff,meat,taco,salsa"
2404,9Jc3W0aR9Xf2gcHI0rEXsw,"lunch,chicken,staff","service,margarita,dinner,fries"
2405,qdd1DHfeKHE72_djJxCJdQ,,"lunch,time,service,margarita"
2406,-u0rjFgBL33tgSl-zTn85g,,"atmosphere,beer"
2407,YF8HRRyDdEglMg9gz-tJMA,,"taco,staff"
2408,Zv71mk1Ysq56xHzY0MWzUQ,"beef,lunch,time,fish","burrito,rice,dinner,salad,quesadilla,chicken,service"
2409,_yAYxyEBMIbqFL8pubaf_g,,"taco,time,service"
2410,4K5NUsinIgtq-yuxdp2HdA,"drink,pork,fajita,chicken,minute","beef,burrito,tortilla,guacamole"
2411,RgVK8Za3n0orgm_aooV9bA,,
2412,YF3MsPifKWOMZ75TBFE13A,"lunch,time,chips,tortilla","meat,service,manager"
2413,5O02gK9VpnLZNC-aFnp6lQ,"lunch,staff,atmosphere,shrimp,taco,fish","time,waitress,salsa,service,chips"
2414,bsF_kP6ksPRZ42NSA69XmQ,,"service,chips"
2415,Auky7_gMsUdB91V0EAgbhA,"asada,salsa,time,shrimp","dinner,lunch,service"
2416,JkzqS4JDOpoHrj534rzvAA,"lunch,staff,service,price,chicken,rice","salsa,time,breakfast"
2417,Cv6U-7HrrkKuh-_ec7EktQ,,"table,taco,time,chicken,service,fish,bacon"
2418,b01JHXXVU9XuUuFMGWDMJw,,"time,rice"
2419,foezb6XCQ2_bWLd2M5LICA,"lunch,beer,salsa,chicken,service","time,tortilla"
2420,rjlAUHT8B6KhKAmkZqS1xw,"pork,staff,waitress,chile,salsa","atmosphere,time,service,patio"
2421,fqMAnoS2sTokz6lqBSmoCw,"atmosphere,lunch,service","taco,time,guacamole"
2422,v0oHkLaA7cI9os6VZu6NZQ,,"shrimp,asada,time,fries"
2423,qeQDbldV5n-wUu9zflp01w,,"chicken,service"
2424,0mS42KOASlBugoM-SAc7gQ,service,"lunch,salsa,chips,staff"
2425,tYpK3EDxgXjCWEhB3tqE_Q,"atmosphere,dinner","table,rice,time,fajita,staff,taco,service"
2426,bgx6gYdktqEoQwBdo5lRbA,dinner,"time,asada,salsa,service,chips"
2427,OsuBqr2L0-5W8LGAsg-p8g,taco,service
2428,vZafOAECfChenbQjhlZQlA,service,"time,taco,chicken,fries"
2429,7re6iyJY2v4Zb3x3hJnkaA,,"beef,service,fajita"
2430,spvjNOYeR7sFX6yTgP21og,"table,time,dinner,fajita","service,vegan"
2431,oH84VXzObXpaC5ia2Tenpw,asada,"lunch,burrito,wait,price,service"
2432,z38AL1If2XDQhxh3Ioan3A,"wait,service,staff","lunch,nacho,taco,time"
2433,-zRDLAmg2h9uKpNY0OYdVQ,,"burrito,time,rice,price"
2434,ZO3ihx5FOObI_uCgin4x8w,,"salsa,time,margarita,atmosphere,waitress,service,chips"
2435,mBKkTiufDsw56kPmOGISIw,"table,drink","manager,time,shrimp"
2436,nvh-zGYHKwIUiPTgwhIScA,,"taco,time,staff"
2437,d17TNvbQP8h5_WniCnma1A,dinner,meat
2438,-sAfscV-SWC278qqCNxraQ,"lunch,breakfast","waitress,time,service,fish"
2439,aj0DdrjiVvWxVDZodgRTfQ,,"asada,salsa"
2440,yKShDxZcD-9UtqvtZfdWqw,service,"chipotle,line,time"
2441,pAR0lYfIr2x6aq9CpqEXDQ,,"salsa,staff,waitress,service,manager"
2442,VVeEiDBnfekolbs8FzAD7w,"lunch,dinner,atmosphere,line,service,fish","time,staff"
2443,sE38gJmCOLglVHPwUIhVFw,,
2444,9Oo3ZGrWLmlO2r33KNK-8A,,
2445,V1MTfnI-1T7lqZO-Y_qXAg,,quesadilla
2446,LnIO_JtoDS1xLfTHWuV_ug,chicken,"taco,time,service,tortilla"
2447,SloPgHVOCd-3pMWvJ7znlw,,"taco,time,minute"
2448,ocXPQsWEpC0KF6tZezEBpA,,"lunch,time,service"
2449,fK1oj0dk9Bc6KsBk5mMDxg,beer,"taco,time,dinner"
2450,l1MHyfjjQuzrb2Z4p-vUtw,lunch,"service,fajita"
2451,pyeoyouJWxxcwzfugfessQ,beer,"waiter,service,taco,guacamole"
2452,TEaBolNAkOdRm2gvIYz4OQ,chips,"atmosphere,salsa,time,service"
2453,AVEztb9RqonXHpGan5zoaQ,"guacamole,taco,quesadilla,asada,rice","burrito,service,shrimp,staff"
2454,GJ_bXUPv672YwNg4TneJog,chips,"service,salad"
2455,sPPh1LJllyr5jUpKFTxxag,"burrito,service","asada,chicken,steak,staff"
2456,rWrx9B1L0jCQm-uUmznBVQ,chicken,"lunch,wait,service,steak"
2457,p-sAj41iE2EtZZ-SmYVdGQ,,
2458,qYLwo_aPRRD9t2DkLgD9Mw,"burrito,time,staff,breakfast,meat,taco","chicken,service"
2459,vUqRC00T0cy17U5NsWW1Ow,,dinner
2460,XTSqlsyCiSJRVW095PwXSw,,"burrito,time"
2461,pdeTqMHy2YUkFzWxvP1huw,"lunch,manager","time,dinner,salsa,service,chips"
2462,EC7NrIHKk6i3US_XJlDWDA,"asada,margarita","salsa,lunch,service,price"
2463,19umlhmVB9O3njIBfRAe8g,"price,service,staff",chicken
2464,ujsqYa1yxduuB4wc0ASjMQ,,"asada,meat"
2465,3IwCop28R1_L5jMv6AkL8Q,"lunch,chicken","taco,service,guacamole"
2466,OQ_JeEWXv1l5nILp1H9yFg,"time,service,margarita","lunch,dinner,chips,chicken,manager"
2467,7HUEqrj4aa_u3kl-o-e9_Q,lunch,"time,pork,breakfast"
2468,99YJMvaaYwDry-SQuC63zw,"lunch,vegan,guacamole","chicken,meat,service,salsa,chipotle,rice"
2469,hvOE0XwbC4UPfuHHiC_frg,,"beer,service"
2470,-HVFJ-fD12z1evEExDPZ_A,,"line,salsa,time"
2471,gDZm9f38d5Liuvcd75_FZg,,"taco,lunch,burrito,salad"
2472,wYEAocX0vkcGN-i5rSszrg,,"table,burrito,taco,beef,service"
2473,lIFjn05i1kYq4q5cDKURBw,"lunch,minute,manager","taco,time,service,fish"
2474,hk9xmxnVl-AObpXbKTVYJg,"atmosphere,fish","time,dinner,waitress,shrimp,service"
2475,woJ0p5-_bc1BCezm16qtZQ,meat,"price,service"
2476,yEH13mKBZTsq1ExSLos1AA,,"chicken,service"
2477,l8gyfK0w0lrQqbPReObf5w,,taco
2478,Tw1CgJ8MHax1orR3gBJl7g,,
2479,E_DXCeVllZtHV93hsAIZvw,,"lunch,time,taco,asada,meat"
2480,NYpmDzwzAQyv0gQG5gBKbw,,"chips,guacamole"
2481,XVN0Mg7oABOWAWO3t9tXpw,"taco,time,shrimp","burrito,staff,chicken,service,fish"
2482,tjw1yJdmatifLYHbsI9HGA,"time,service,patio,staff","lunch,breakfast,dinner"
2483,xceERetY6Q9Pu_BQ32xpeA,"service,taco,rice,guacamole","chicken,burrito,time,breakfast"
2484,FJB280slE6ZDFbPl3sowFA,staff,"lunch,dinner,beef,wait,service"
2485,zZn22GJCl6f2fCrnUBQhcA,burrito,"time,shrimp,taco,service,fish"
2486,HFSyU3JO8PAg34BCsPMo0g,"time,steak","lunch,burrito,staff,salsa,chipotle"
2487,dQsKVABQ750EIIoqWMSy8A,,"drink,chicken,steak,salad"
2488,XNWXyFgCGaAwvg9QML2Ypw,drink,"burrito,vegan"
2489,Il6PvYFjolMt-6wahwarkA,,"price,time,meat"
2490,e5maG90XWT2pYqkfbxIdIQ,staff,"lunch,time,breakfast,price,service"
2491,iikAHVLZrZn7Zy1aEPD25A,"burrito,chicken,service,staff","time,dinner,fajita,line,chipotle,rice"
2492,daNKquKlJrBZ8CIG9jxnVA,,
2493,OqWYJ_GYHnJFpple7dUBrQ,,"asada,taco,meat"
2494,n3kuSEwXUn3acFjmKiE16Q,"fries,breakfast,shrimp,taco,asada,fish","burrito,time,rice,steak,beef,wait,line,service"
2495,YV9GVfmDSDM7HSV0jVdTOA,"shrimp,salad,price,service,manager",taco
2496,hY77DYw8mh1WT9yypK4qyA,"price,beer","atmosphere,lunch,service"
2497,v-RQugtZbhnINBqrIZ9l9A,,
2498,fWiwY1bW-BxA-Vzm6lDalA,burrito,"lunch,guacamole,meat,line,chipotle,rice"
2499,DDzUKZj7EU4mLNbRWwMoFw,"lunch,chicken","time,service,margarita,staff"
2500,Mw1Q04VtMm3vG3pBByXRtQ,,asada
2501,oah7hUbos7yUH_qP7du2yQ,,taco
2502,QmvtdOl4PEiMizrMyEQZTg,,
2503,2KS_UunFuefCdniRrrxIkg,"taco,salsa","burrito,time,wait,quesadilla,service"
2504,VtgFuz3LXsrGB-SzPSQbDg,"lunch,pork","line,beef,burrito"
2505,XO9oHMxyT0fklifbmED5LQ,dinner,taco
2506,qpvA9BmHbppuxLZ3q7C-LQ,,"burrito,lunch,service"
2507,suQugTjSMYMIrK5fAabC_Q,"burrito,rice,fries","lunch,time,taco,asada,salsa,chicken,service"
2508,T6mV9V8sfyW3Wj5tsKgabw,chips,minute
2509,Zto7klfy9Opk65ABzZS1qw,,"taco,time,service"
2510,bsGVvCtj8i2xGl15XX8Dxw,"time,service,shrimp,staff","burrito,lunch,meat"
2511,_PQ1cKw_ZtKrXNxCMgIeYA,"time,dinner","drink,lunch,burrito,chile,salad,asada,chicken,service,chips"
2512,wfS-UneyghH8vd_C1kH2Kw,,taco
2513,Te-BqwJZt8S0fu9ltlq3Eg,"quesadilla,dinner","time,salsa,lunch,service"
2514,jHkcNN3KZV9QZQRwwRLRXQ,"burrito,fries,beef,breakfast,price,service","taco,time,salsa"
2515,zWKpPyzm0W9N5OEPDuwgMA,"lunch,meat","burrito,staff,breakfast,taco,asada,service"
2516,wT-J6sib_NSr8rcH2aTcAA,taco,"burrito,time,guacamole,breakfast,asada,service"
2517,2IIqWeO5yd1VDrhGgZNuzQ,burrito,"lunch,time,taco,chicken,service"
2518,D9Uf7UmU2KlgS_H8lJwOrA,"chicken,time,beer,chipotle,fish","burrito,lunch"
2519,ZwZmoaFB5oo-pkOMBeLZDA,,"lunch,time,taco,guacamole,salsa,service"
2520,-OOVJcc1-qOUqI9131u0gw,"time,enchilada,service,staff","beer,wait,taco,salad,salsa,chips"
2521,ZtdCS8XjmL4P6BvMOIQWag,"beef,taco,service","chipotle,steak"
2522,AZveQUZIFuMJWrqmrhqQ4g,"beef,time,staff","asada,lunch,meat,service"
2523,46F4FywjDlqMiHG57NF7eg,"lunch,dinner,margarita,atmosphere,salsa","time,meat,service"
2524,KrAbQtbH6NWSf3Vlzl5jjg,,"time,service"
2525,n_n0aT_W10GOPglpzH5atg,"chicken,service","taco,manager,staff"
2526,3TxhQKVNLKqRKITPrZQlGg,"wait,lunch,time",
2527,DYnFGGYU3SkrKT_G4djpYQ,,"taco,time,staff,guacamole,quesadilla"
2528,KygZHCyQ1SH7t5TWHCRXhA,,"taco,time,service,manager"
2529,NuExoRpRNRsVgRyF_E5Zhw,burrito,"taco,breakfast,service"
2530,M7N_LeUEcQTfzaeCgJL5mg,,"service,staff"
2531,6ockUmdOBYBApEsUCJkBzA,,"service,manager"
2532,pUX9gzo1Tf4vRv7hX0eP1g,asada,"meat,service"
2533,irVqdCcmeO_Qhz8YcwaxOA,,"taco,price"
2534,-WmQxBr4jsdZs_7RgamNmQ,,"lunch,breakfast,dinner"
2535,gRdBkmXdRqUzDMkcMtt7rQ,"time,meat,breakfast","lunch,burrito,dinner,beef,taco,asada"
2536,eHEa4uekNys86PXAiQg5pw,,"taco,time,service"
2537,v0KawuAO7clhXCDKobFs0g,"chicken,chipotle,dinner","burrito,breakfast,service,staff"
2538,ja5iZ6fNI8oc83DTgaQ7lg,"asada,beef","lunch,time,steak,taco,tortilla,service"
2539,EL46XTXhlZKa6Mib0jbk7w,"atmosphere,beer,shrimp","service,time,dinner"
2540,manv27dcWwK7reqL-PLDKA,"service,staff","taco,meat"
2541,kUuJ8TDXWz8J2Tnz2sqtuA,"lunch,chile","time,meat,service,fries"
2542,y6Fmhz2CceimbgvxNVgE-w,"nacho,staff","service,lunch,dinner"
2543,JDhptB4mdm8ktmyB74NnXw,price,
2544,aBji25npHv54Y5WJiBXX_w,,"asada,burrito,wait"
2545,leXt81sCi1dyH1RF7nT3ig,"taco,staff","burrito,time,guacamole,breakfast,chicken,service"
2546,o6Yor6ofIw2TqM3mN28Kzg,,"atmosphere,taco,time,service"
2547,jlF81N1Hr9tANTfMSRWsLA,line,"lunch,time,staff,chipotle,service"
2548,fIpGcpjBnyiILi8M2wJSUw,"taco,service",
2549,EjBz4Lx_dg-_gwQQJMzKtA,staff,"lunch,price"
2550,q9GRVuEPoFhvA3NoscW0ow,,price
2551,OU5RFlwAoNaG32P-ZTlgYQ,"time,service,salad","lunch,meat,salsa,manager"
2552,q1R2R9i3TkH94x-CwP-l4w,"chicken,atmosphere,time,manager","lunch,margarita,salsa,service,fish"
2553,MFgm3Hc-348wR9xfKP_Zdw,,"asada,burrito,service,fries"
2554,0fW77t7I2673JY27JWC-yw,"lunch,burrito,breakfast,salsa,fish,chips","time,chicken,service,staff"
2555,gZGsReG0VeX4uKViHTB9EQ,"wait,manager,tortilla,salsa,chips","asada,taco,lunch,service"
2556,VvYRWkQ7u1vVHJYjLhkRlQ,,taco
2557,CrwL7Y-jdzno4mmV7CN67A,"price,salsa","lunch,time,waitress,waiter,service"
2558,Xe1e3UB_lHj5TJv1pUbc8g,,service
2559,591UZJIUNgPwxXRvQMIUkw,"time,staff","service,burrito,chipotle,minute"
2560,scEnuZvnBMNPxQ8m4KLVHw,time,"margarita,taco,salsa,service,fish"
2561,e9shtyZ7-9GYcbPIVV--XQ,service,"lunch,time,dinner,staff"
2562,mhjSXQR9LvL10SSHH6aHIg,,"lunch,time,taco,service,beef,breakfast,rice"
2563,-jghjupgk9DVw5M-dCr3mw,"asada,taco,breakfast","service,dinner"
2564,RePugRsryh7skCUdEAeDfQ,,"chips,taco,service,tortilla"
2565,Pjg0ML-Se8fnbWgHHodGYQ,"breakfast,wifi","price,service"
2566,Cr-ywH3ZjBqCyolXf8BpVA,,"time,dinner,steak"
2567,s-QHEBYI2c2VuOQdEi0qPQ,,"taco,service,steak,staff"
2568,iL2pb5Khi6jV113vOVQCvA,"time,service","atmosphere,chicken,dinner,guacamole"
2569,zxy7kNPVHsqmKKn7fmGnQA,,"nacho,lunch,time,burrito,steak,taco,chicken,service,fish"
2570,S_bG5WWbtNXhhY9Y0GTcSg,,"line,breakfast,service"
2571,2IvrdAb6zdxr3ZqplqJHbg,"time,margarita","atmosphere,taco,service,salad"
2572,lGxMswxtgbvIwLcekwVdHw,,"taco,time"
