,business_id,positive words,negative words
2146,PmQqj0wAnraXPuPSZCzEZQ,"quesadilla,staff,pork,rice,breakfast,dinner,margarita,enchilada","guacamole,line,service"
2147,AH0S8pIC160m-vtfbUwA3g,dinner,"service,time,asada,taco,salsa"
2148,PBR-ptw8xK_uaYzhm0JHJQ,,"lunch,service"
2149,Or7FgbgY8ML30zgYj_DCwA,,"lunch,margarita,service,manager"
2150,-iBk1_3M_efQtY6Bcygp5w,,"salsa,service,shrimp"
2151,T4OvU9iSqGnZ1g69QUG7Gw,"dinner,service","breakfast,time,burrito,bacon"
2152,-xIrVu_7prj_0GDl1tds1w,,"breakfast,service,asada,burrito,atmosphere"
2153,LXyAP1vxS0aytLkEnrwpSA,"fries,time,asada,chicken,enchilada,beef","fish,service,lunch,rice,burrito,taco"
2154,qnn9E-e9orYf_wK37yLTYw,atmosphere,"service,lunch,chips,taco,salsa"
2155,HWjqW5ZFJ8eZRQuHcpySQA,"chips,service","salad,lunch,margarita,salsa"
2156,xJ8UiVH7yDXpCkxNyVw7EA,,"salsa,time,service,chips"
2157,h9B41HW5TaO7iBX6YnrFyA,time,"lunch,pork"
2158,9MMxOuaRpef7ckyH4WupcQ,,"time,taco,meat,burrito"
2159,Dsg1yPrT8JxqNOMQf5pt0Q,"asada,breakfast,taco,guacamole,manager","meat,burrito,steak"
2160,9oJhLKDwfGOI2TAVyQCO8A,fish,"lunch,taco,time"
2161,_Gl7RqOkCUQr8kjN8yGf6w,"chicken,service","staff,time,burrito,steak,shrimp,beef"
2162,ZVmw1EHIQ_62NRDgOnAFzQ,,guacamole
2163,41WfL6MGTAXYgRQfNT3dyA,"time,staff,taco,shrimp","chicken,dinner,service"
2164,zFgRaWBwD8LY80IOqphSpQ,,service
2165,QDRFdG8gPPKL7r4yic8j7Q,chicken,"tortilla,staff,salsa,breakfast"
2166,Ps5kdt-BC9zahJasErkd5Q,"lunch,staff,service,chicken","time,chipotle,line"
2167,LEWWOa9E-98t4arAxzA8EA,,"time,taco"
2168,aXRrMXXoAN7lawHICgmsxw,"lunch,price","time,dinner,burrito,patio"
2169,pF53YGjVeuAB-OtpVGtAgQ,"meat,time,asada,burrito,breakfast,price","staff,shrimp,wait"
2170,mB_cI1tCrNxxvr2e2myNrQ,,"drink,taco"
2171,JfHXzulF6yIKgA22YYPedw,"lunch,patio","staff,service,wait,dinner,shrimp"
2172,tVThRKf3tqPqgY7fSnVo8g,,"lunch,wait"
2173,JdSF_NucmJZcl1eNlNXZ0Q,,"lunch,staff"
2174,2GxIDnts1uoFWTpjqlFZ8g,service,"meat,waitress,lunch,drink,steak"
2175,x0rLwInRP04AnQiUq5azVA,,
2176,Db3CfZWrtG33UZSs8Tdlsg,,"service,lunch,time"
2177,jYX-4_AJZGRttHy9daPuOQ,"lunch,asada,burrito,bacon,breakfast","time,price,service"
2178,vmJekvxsAV8dCEO4MGO4sg,,
2179,FoPkCFoyW1b_S8jLsKjcnQ,,"taco,service,burrito"
2180,ihS2kgkDiutLt4Px1qGGNw,chicken,
2181,CHm0hyY81CWDutaYCztFSg,,
2182,nnZ-lcVrh0Cgz13aJvZQ6g,,
2183,SRCepG6PbMvwKcfIUjk8bQ,"service,fries,time,steak,taco","lunch,asada,guacamole,burrito"
2184,ZLG7N4VDGzo7V0ViITi93Q,"time,wait",
2185,9vaPzTRUntT144Rnsxb2nQ,,"chicken,staff,service,lunch,burrito"
2186,-trCUd86vf5FzUAhkr20Ng,time,"lunch,service"
2187,Nut3ob6m58of2curSbrFWQ,"breakfast,staff","lunch,time"
2188,89Nhx37ddA8isjGnOQaGVw,,"service,salsa,waiter"
2189,09Hl38pDGEe1uSBNiqLKzg,,service
2190,aXiXvy5cBMeb6m2j7WFuzg,atmosphere,"time,beer,service"
2191,B60N0Fku2lkuQpTJ6t-E7Q,,
2192,WVzCMOvn9MnEwTC20GmIWg,"lunch,fish,chicken","staff,service,waiter,chips,dinner,taco"
2193,zQRgTsipvU36PrEuC2pjaw,burrito,"price,service,shrimp,steak"
2194,lgWm0tBWJZFK7pIrj5A68w,chicken,"time,service,rice,steak"
2195,1aB0kMQNVRhhUXtb7C4Njg,"chicken,staff","time,meat"
2196,HRghNZCxQm0UGgvu4mk33w,lunch,"chipotle,service,burrito"
2197,WCOuyKKNHWqua5MAKUNpaQ,burrito,dinner
2198,5UkvIlQLgEkHg9fCI1yUmw,,
2199,ZcNe9rEAZVObPKFwtM8XaA,,"lunch,service"
2200,gtffarZ2Y_rLfCegMg-nqw,lunch,"chipotle,line,service,staff,chips,guacamole"
2201,kXl44keW3wZaJpjEqHk30g,"salad,time,fish,fries","breakfast,wait"
2202,8zh9Uts1H32Cqfbar44TLw,"taco,wait",lunch
2203,1MrSwj8i2VEBHdp3IsWCpQ,,"staff,fish,service,waitress,time,table"
2204,cL38u23Ez492pToB4xZZXQ,,"service,price"
2205,Z0ojefRCqnvVLdNUjSYA1g,"chicken,chile,burrito","lunch,asada,service"
2206,MkP_RUY-cEF3B4e7hf7KmA,"fish,service,shrimp,price",time
2207,RzW9XMCeRm-Xo-SCYB-Kow,,"chips,time,salsa,atmosphere"
2208,gdtZA3sVQ5Hk-3oPBArdLA,"chipotle,staff","line,service,time,salad,chicken"
2209,diCzUUimdr19isftmiIu_g,,"lunch,chicken"
2210,efSwJYCHpQ5wz6hIzUiWIA,"lunch,dinner","taco,vegan,service"
2211,J_FXaFQQyx3NB8Q7fVPsFg,,"taco,minute,service,table"
2212,Tqk-TtGw0YjT_SrxsCPMxw,,staff
2213,2kZ2WDFA7kpoxpPS_LfCtw,,"time,manager,burrito"
2214,CH0nlZE8a5X6bUdzcqqseg,,"chips,salsa"
2215,Po0qaleJOSqZVsBsOzlDIQ,,service
2216,aO7Y_016hwt82og4Q4Alsg,,pork
2217,YkOCo5ipV2he2WXIAlZb-A,"time,vegan,steak","meat,burrito"
2218,QGEolvoyxVoWd_d60DcdRA,fries,asada
2219,jqy0XVyE2KV_hZ32M6Zueg,"time,service,wait","chipotle,burrito"
2220,hl0b5B_I5xdNYC_w4Ut4ew,"chicken,beef","time,burrito,steak"
2221,0AQnRQw34IQW9-1gJkYnMA,chicken,"service,chips,time,salsa"
2222,1dI4oRq8wQrMs15nnj9TLA,chicken,"time,staff,service,burrito"
2223,VKmt_G2KSkAAFLRWyiGK2w,,"time,salsa"
2224,ToRbEn4rrp6Tg4xqiz5eyg,,dinner
2225,lXYTzkRVMHPYGcDRc_8JvQ,"chips,service,chicken,burrito","chipotle,staff,meat,time,lunch,steak,guacamole,manager"
2226,Bq4_AKch4RCKRu0VnlyHSg,,service
2227,JLOIDKsS0TRTnzPVHzWHVQ,,"margarita,service"
2228,9993WmhbJFsFfMvnHZUOYg,chicken,"service,lunch,taco,salsa"
2229,QKP7F11Rh7KAdDc1B_j2Lw,,"time,taco,service"
2230,TH34Fsp9fkARGhKa6u3qrQ,bacon,"service,meat,wait,time,asada,burrito"
2231,SWDxTrwU_qlEcJp36IYquw,,"staff,service,wait"
2232,pcG0vJiTtDcTb0y3pKFUZQ,lunch,"salad,time,service"
2233,wo41OdU_iUwFofsBnVf6uw,"time,line,wait,burrito","lunch,chipotle,service,rice"
2234,abVVf4ECAlgZtZfWcjuN-Q,,"service,wait"
2235,-fX1N-Pg_kxa7KK6gCv8Ag,,
2236,27OH0hv4jhwKDk-hKgqw_A,"time,staff","line,service"
2237,409qhf4RF0rlxcuaM576Qg,salad,"staff,service,time,lunch,burrito,chicken,dinner,salsa"
2238,s4Q0Med8QVVXSrhoAYq-kw,,"taco,service"
2239,O0KPQu0zouowlJZWsJrSXw,,"burrito,asada,chile,fries"
2240,WUswpeAjbiww_xkSS8jTEA,"chicken,time,wait","waitress,line,service"
2241,jtj0JmyAawmnzY6wXCQi_A,,"waitress,time,service,steak"
2242,jG0m1-899xwYY3IXpTRRCQ,,"wifi,fish,taco,lunch,drink"
2243,sw0nkPQvtxLtTyRnr-dt7A,"service,salsa","time,dinner,staff,fajita"
2244,EYWaN9sLjVYdi7fKIRguVA,,"time,staff,taco"
2245,DmAKN7KxGLFXGqAk23EDHg,,"time,service,shrimp"
2246,74PuNP7egqbaloqDecGsrA,"staff,wait,waiter,lunch,steak,chicken,chips,salsa",service
2247,cWtUKKsnEYy1WeR1aEdyMA,"drink,taco,service","dinner,table"
2248,hMe7hiCo90jnMXyzmPnO6Q,,asada
2249,lq58IcwmMODhqyhC1EDMRQ,,quesadilla
2250,7WZHJyMln_Ai44PJ3_Q1Qg,"taco,fish","price,pork"
2251,Yp9w4nhUowBU_IS_StFXbQ,,"breakfast,lunch,price,service"
2252,WaXJWOQOPMEtGvRDFHma6g,,"staff,service"
2253,gazJFJoMqPP_aG76kAWcYw,,service
2254,bhqutNwa_FvcHx1Mp_WWYw,,"meat,burrito"
2255,Ia_4DtMhp92IcFt0bzZhIg,,"tortilla,meat,burrito"
2256,WfREwPW80GVlw7_uVSSFjQ,,
2257,8hZjiPzJIojA1k7_W4hELA,,"quesadilla,time,taco,service"
2258,xIYTia1c4IUFxIQlBItasA,,"chicken,staff,service,salsa,table,fajita"
2259,FwDthqY_Iy0Up0cpTP0AKg,,"lunch,wait"
2260,XJJUmlIwT7jtvIm-0vN_Eg,,margarita
2261,HvOeGCMOqPLYjbjrJ98qWA,,
2262,P9srGF_edclaYfYZjy_kgg,service,"lunch,vegan,price"
2263,z4K95Y4P5nMrtJiDtXWDYA,chicken,"lunch,staff,pork"
2264,1DdkhCSmKDgFmilXS9SZEA,"lunch,internet,time","price,rice,noisy"
2265,6a4-SPP4QJbJuHoMhPKnVQ,chipotle,"time,staff,burrito"
2266,EYIFs5glTs4UGxPsmyyC-A,beef,"time,service"
2267,3WRvQJS9GIBubGxbHMzX2g,manager,"chipotle,line,service,meat,staff,lunch,time,steak,chicken"
2268,KuZJcLIe3r0zO0x5TlmsKw,"chicken,wait","time,taco,atmosphere"
2269,aKpFO1C0-1MlirhCffUt-w,,
2270,eS29S_06lvsDW04wVrIVxg,service,time
2271,QiqTldItGyzTw4P6dW8RZw,,"staff,service,waiter"
2272,BHMY0sZXJ-6bjTT0V1ubEw,"lunch,staff,service,steak","chipotle,wait,rice,burrito,chips,beef"
2273,9Ioq8wnP0H2PhajGW1jXzw,chips,"time,salsa,lunch,atmosphere"
2274,9xweM3L_Wva9wOctUeABeA,,"taco,service"
2275,Yewxcf5-kbESoS5r1l-1AQ,taco,price
2276,_XN-GwzZwAyIqLKJsl2htg,,"service,waiter,atmosphere"
2277,bU6IZNKS7NcFVfZppkTHAg,,"chips,taco,service,time,salsa"
2278,yGoA3jHUWfRzx8c6BiF5Ng,,"staff,patio"
2279,OlOe-kVpXQOk9pUBpHBFsQ,"lunch,salsa,waiter,fajita","staff,service,time,dinner,guacamole"
2280,ppasQEo3jPkBdwdRGVd9WQ,"quesadilla,fries,time,asada,breakfast","taco,service"
2281,6qP6R78nlAGSahx78DayHQ,line,"staff,service,time,breakfast,taco"
2282,nyeIcJRPs8n199nW4OjpSA,,"lunch,taco,service,price"
2283,THcAGc-Fb8gqmA1V-KvFkw,"staff,service","time,asada"
2284,l0Gop1Hu8XJYpHHCpvG6SA,,"service,chile"
2285,XOqoNwn1igQRhb3mCGo7BA,"salad,asada,atmosphere","time,service"
2286,oVwbbA0JttNp3nNJbKsmJQ,lunch,"service,time,asada,rice,burrito,breakfast"
2287,mVTpWeqWiuJKVOT2p8d4aA,,"time,service,meat"
2288,QkZEdBfKhXwCF38AJG1Ylw,,"chicken,time,lunch"
2289,8RSfnwNKjaGz1VsALAGRrw,,"time,taco,lunch"
2290,ZbHE1ZncONeH-q93GuVGdA,,"service,chile"
2291,DaVTuhzi6EgWStb2eAjNjA,"breakfast,lunch",service
2292,5jJ09QrQyrVx7aPEdZkiCw,"lunch,service",time
2293,7GoKSLqOTDqkH_Uv9ve5cA,"lunch,staff,taco,chicken",service
2294,_ex7M-yXGILBe2Kb1io2lQ,,chile
2295,kqTek_oBEKOKpIHI12JYhQ,burrito,"quesadilla,lunch,service"
2296,TvAmV2vB4oTsNwGjjM6y3g,,"taco,service"
2297,mWaGK-fdIzhx0SZwU-Tiaw,,"taco,service"
2298,nSTDc9_ETRO9mZwvc-WY9w,"breakfast,beef",service
2299,ajxERYetbZnOJ1eOqik67w,"staff,fish,service,lunch,chicken","meat,wait,time,chips,shrimp"
2300,Y_9f9tzVRaXjfT9Fa5_W9A,"staff,dinner","chipotle,service,meat,time,lunch"
2301,-e_UQJVTzIPweX4TcPUYVw,"lunch,taco,beef,atmosphere","salad,time,service,burrito"
2302,_2Wbpm821bdNsh-gyqufrg,staff,"time,service,chicken,lunch"
2303,E6BUlDkXuBtX-5CoWWtw6A,chips,"staff,service,waiter,time,lunch"
2304,YaFM08fEdbp-iSon3Opsbw,"lunch,time",service
2305,-rMJrY16eFTQd4I035G1oQ,"breakfast,burrito,chile",service
2306,sUzvletCYiIaZD_hbnNLEA,,"line,service,wait,taco,time"
2307,6VZ4T_BnTl8swN-g06ZVYg,time,"taco,service"
2308,TCCiuifeDJqXXxjtOT7JuA,,"time,chicken,shrimp"
2309,HOlDxrYqfoJrVq2Eo-_LKQ,"staff,fries","service,time,bacon,breakfast,chicken"
2310,IqBoGCKUJdzBOmzjUsB7lw,,"salad,chipotle,service,time,burrito"
2311,Da4E88htQ_FTOB9HgGcdBQ,,"staff,dinner"
2312,iQOjQH30LFsj6aO3wJG7nQ,,"dinner,asada,wait"
2313,5-_4mHujcNo0PWj3-ybwnQ,"asada,price","taco,fish,service,lunch"
2314,Yea_hg7GjYfOOzMeBSUNjg,,"vegan,burrito"
2315,c79drEBxcX3LsiK6AFgGew,,"breakfast,service,lunch,time,price,manager"
2316,_QvGAqMmrUIlxpby2Ul5Dg,,"time,dinner,service,waiter"
2317,Zp5xil8pC6Bm-fFOWIbh0Q,lunch,"staff,chipotle,service,burrito,chicken,price,shrimp"
2318,GzBIAjAMHD9iVZK8BT6XMw,,"staff,service"
2319,fRQcEhA4NvdvrEzqFe228A,,"time,dinner,service,wait"
2320,spnbqpkQsY79i5dL5qiRUg,"dinner,pork","service,manager"
2321,Bs6HIe30dHfimk4GckmHbg,,"lunch,taco,beef"
2322,SvoIBKec8s1kOARX_3EKXw,"time,asada,burrito,taco","breakfast,fish,service"
2323,4Pb7SlTK89uSdqOwMNM35A,"service,salad,shrimp,manager,fajita","waitress,dinner,table"
2324,C2BR0TjNacoNzItPLUHTAA,"dinner,service","staff,fish,time,lunch,salad,taco"
2325,1qd-bk_dx_ZbmoQSbNUuVA,,"lunch,fish"
2326,OYYQmP19xXJdKmEVUErFDg,"lunch,dinner",service
2327,xvWNuKzFoZTWpznbxYM1SA,"lunch,breakfast,dinner,beef,atmosphere","asada,service,shrimp,burrito"
2328,H8NK_pWGq4i3L92ZpaUaGg,dinner,time
2329,gEv1Og5uGDLw9HkbKSGUZw,"time,taco,patio","dinner,service,waiter"
2330,g384tK63QxXXm3UNhtGMuA,"fries,asada,burrito,breakfast,price","lunch,taco,service"
2331,PzRgohlnHNN0C0Len1At0Q,,"time,lunch"
2332,4jKa65sHrVx4raAL_WuReQ,,time
2333,1DswS8btQKkWFyTUZlcgCQ,,"drink,taco,service"
2334,QiuTcA0bKQMCyOFBFJZ58w,"asada,salsa","service,meat,wait,time,lunch,price,manager"
2335,lJh661dhjD5BDz5QrBEUeQ,"staff,time,asada,burrito,breakfast,salsa","tortilla,guacamole,service,bacon"
2336,k9vesqNHKEoXo7itaWfruw,,"time,staff"
2337,lbo8gncBXedeeogWD1JDag,fries,"time,asada"
2338,B198jEItQSF7xQhRADUW6Q,line,"lunch,taco,service,bacon"
2339,9wCP-MP2B1Yi7EzsM0H0ew,,"taco,service"
2340,9bNpMgvaSux1xLPSPwIbUg,,"lunch,time,chicken,burrito"
2341,5Tt43x1bZsJiG8l-KQjqbQ,,"salad,burrito,taco,beef"
2342,i8ijGG8LXmFOWTz-Haej7w,"fajita,time,lunch,shrimp","margarita,service,manager"
2343,AhQu7mLtmGlp8U2I-SV_jA,"time,dinner,taco,chicken","chipotle,service,burrito"
2344,KBA0yGsblufetQgs6Sm_nQ,dinner,"waitress,time,service,shrimp"
2345,JZKefaX9VXvmkcfMmbyrEg,"fries,time,lunch,asada,breakfast,taco","fish,burrito"
2346,H-B_JoResY4PyXND1_DQfg,"margarita,service","lunch,time,burrito"
2347,T-0707ku9Ovt-Y8fLA2TrA,,taco
2348,44IAhkyHsBGMrggWm1HICw,,service
2349,JqMjfqxTffrHMabizYbVPA,"salad,lunch,taco,service",time
2350,4zsGtAFbuDi30O43O4JWmg,"lunch,enchilada","service,meat,time,burrito,shrimp"
2351,qB15WElGAlI_eGWjn0kT2w,nacho,"taco,service,rice,wait"
2352,cdkzUI1tXc8rUMF33iKMlg,"time,chicken,lunch","staff,fish,service,wait,taco"
2353,Gkhi0IkGAIls6YgXBSdZqQ,,"breakfast,service,beef,asada,burrito"
2354,O9pveVVc5jppGrF8UXPrmA,,"lunch,dinner,time,service"
2355,ZARxy5Orzk9Ocay0IkU_-Q,,wait
2356,g-E12y45gBKedax5N20YmQ,"time,asada,shrimp","lunch,burrito"
2357,58c9tCvjkDRONJq8h6NLzg,,"chips,dinner,taco,chicken,time"
2358,QteBKpZTRa2dJ3u7MLiXww,"fish,line,wait","service,meat,lunch,burrito,guacamole"
2359,BMXeJPcosAxfLU-6baO_0Q,lunch,"time,chipotle,taco,price"
2360,yz66FIUPDKGhILDWzRLeKg,"time,fish,atmosphere","lunch,staff,service"
2361,CEqmM7PBlStvk2hMmHFBsA,,"salad,breakfast,lunch,burrito,steak"
2362,Y6ExNMzo2iU0-bVPrZDrWw,,"service,fish,line"
2363,syQBNfPzUKGnZE6w8cLuYA,"time,lunch,fries","chicken,staff,service,burrito"
2364,jlviy68buL1X2UADI-Lnlw,"lunch,chicken","line,service,pork,time,steak,tortilla,price"
2365,_Kd0kQ8RF70hJ1ykLqCRyQ,"salad,lunch,service,pork","time,line"
2366,zcgCOV4AYAHG8LkC0ticSA,,"taco,asada,manager"
2367,rRAKvF-E_fnikHK4WSpXrA,,"time,chipotle,taco"
2368,PkL9tPTvvEtmBJvckrD_vg,"chips,chicken","fish,service,lunch,taco,tortilla"
2369,VjosGv-Ut9Pub0eXTVGvWQ,"chips,beer","salsa,lunch,price,service"
2370,drEybjNyjXIG-qvOisPEMA,,
2371,tB7wE98TiyI7Y89NeMCVww,burrito,"lunch,service,rice,steak"
2372,RWYQMss0RzbtDGGwRI3iaQ,"steak,chicken,staff,atmosphere",time
2373,0MAsCdFPG8n0gg46we5Q1g,,"lunch,chipotle,service"
2374,2_hC_X9K080F8zWP4UUB4g,,"time,staff"
2375,-o082vExIs0VVNSuZmiTQA,"fish,margarita","time,dinner,service"
2376,rQd-wVQIQ1t7gPqoH9_Gvw,,"quesadilla,lunch"
2377,9pvJiPUzB5JTqhNTloKjvA,"quesadilla,time,lunch,asada,burrito,chicken,taco",service
2378,nWD8OWd_DAXGubGpFenmiw,"dinner,atmosphere","service,wait,waiter,time,burrito,patio,chips,nacho,guacamole,salsa"
2379,yGCrsq0AYI8WN7goMVLHJA,price,"lunch,taco"
2380,cO3m54wXVDJW8ryy_2wpBQ,,"time,service"
2381,vXNMO4APx3TfVLWkqZSUMw,"chips,asada","service,lunch,rice,salsa,shrimp"
2382,CAStb1vB9y-QMQrt4PxEFA,,"staff,chipotle,service,wait,time,rice,burrito"
2383,keGpmXQV-NeB0X70-GmY7A,taco,"lunch,time,rice"
2384,wJ84TZZTuT0EdLzPHt8RDw,"quesadilla,lunch,asada,manager,fajita",service
2385,X57f6FWZiwI1wOidPPhOrQ,"burrito,service,chile","minute,salsa,wait,waiter"
2386,DublKfLa9Y0PguCryoDJ-Q,"lunch,drink,time,guacamole,salsa","dinner,service"
2387,Rmiv34SGRqJDm_5Db29IrQ,,"chicken,time"
2388,rbQtTTcXTKagKZHbTfQTkw,,atmosphere
2389,cenEs8pZINlsu1fSpzHizQ,"chicken,chipotle,burrito","quesadilla,service"
2390,bhK7V4alUPmzXx8AFta09Q,,"staff,taco"
2391,INuaxyGB7eE_6xMtYUersg,taco,"lunch,time,rice,guacamole,salsa,manager"
2392,inkeT1aob-iZWbj3o_UQCA,,"time,service,lunch,atmosphere"
2393,szlIcLQE7K-1JuKeJIRKsQ,"lunch,dinner","staff,taco,service,wait"
2394,oWxiT2PasutHFyZp8Yh2mA,lunch,"time,asada,service,chile"
2395,Y92gs-2nwUuioEdtkrOfdw,"quesadilla,asada,breakfast","staff,service,time,burrito,steak,shrimp"
2396,L2iT7pipc455Tgpbo35_mw,"vegan,patio","service,breakfast,chicken,taco,atmosphere"
2397,MDm45O3RLf90hKy-tVsfNg,"time,fries","staff,taco,burrito"
2398,cHoijmWGVcSCAf5FyLqvPA,,"staff,line,service"
2399,jDQIKfsfJU3M8M6n0ESKFg,"lunch,staff","time,taco,wait"
2400,LxnZTxUoj063tbJaLQ7DHQ,"taco,service","quesadilla,dinner,beef"
2401,ZAqgv1gply0m_4fHAIffWA,"fish,asada","pork,burrito,steak,taco,price"
2402,nI7SyVbOyqZR7llfiW3wtg,,time
2403,VMeXFzWwBF2PSHx6EpII4A,,"time,staff,taco,burrito"
2404,9Jc3W0aR9Xf2gcHI0rEXsw,"lunch,staff,margarita","dinner,service,table,fries"
2405,qdd1DHfeKHE72_djJxCJdQ,,"service,lunch,margarita,time"
2406,-u0rjFgBL33tgSl-zTn85g,,"beer,atmosphere"
2407,YF8HRRyDdEglMg9gz-tJMA,,"staff,taco"
2408,Zv71mk1Ysq56xHzY0MWzUQ,"lunch,fish,time,beef","service,rice,burrito,salad,chicken,taco"
2409,_yAYxyEBMIbqFL8pubaf_g,,"time,taco,service"
2410,4K5NUsinIgtq-yuxdp2HdA,"drink,chicken,minute,beef,fajita","tortilla,guacamole,burrito,pork"
2411,RgVK8Za3n0orgm_aooV9bA,,
2412,YF3MsPifKWOMZ75TBFE13A,"time,lunch,chips,dinner,tortilla","service,meat,manager"
2413,5O02gK9VpnLZNC-aFnp6lQ,,"waitress,time,service,shrimp"
2414,bsF_kP6ksPRZ42NSA69XmQ,,"chips,service"
2415,Auky7_gMsUdB91V0EAgbhA,"lunch,salsa,shrimp","time,dinner,asada"
2416,JkzqS4JDOpoHrj534rzvAA,"staff,service,lunch,rice,breakfast,price","fries,time,chips,chicken,salsa,chile"
2417,Cv6U-7HrrkKuh-_ec7EktQ,fish,"service,time,table,bacon,chicken,taco"
2418,b01JHXXVU9XuUuFMGWDMJw,,"time,rice"
2419,foezb6XCQ2_bWLd2M5LICA,"lunch,chicken","tortilla,time,salsa,service"
2420,rjlAUHT8B6KhKAmkZqS1xw,"staff,pork,time,patio,salsa,chile,atmosphere","waitress,service"
2421,fqMAnoS2sTokz6lqBSmoCw,"guacamole,lunch,atmosphere","time,taco"
2422,v0oHkLaA7cI9os6VZu6NZQ,,"time,asada,shrimp,fries"
2423,qeQDbldV5n-wUu9zflp01w,chicken,service
2424,0mS42KOASlBugoM-SAc7gQ,,"service,chips,salsa"
2425,tYpK3EDxgXjCWEhB3tqE_Q,"fajita,dinner,atmosphere","staff,service,time,rice,table,taco"
2426,bgx6gYdktqEoQwBdo5lRbA,,"time,dinner,asada,service"
2427,OsuBqr2L0-5W8LGAsg-p8g,taco,"service,burrito"
2428,vZafOAECfChenbQjhlZQlA,,"chicken,taco,service,fries,time"
2429,7re6iyJY2v4Zb3x3hJnkaA,,"service,beef,fajita"
2430,spvjNOYeR7sFX6yTgP21og,"dinner,service,table",vegan
2431,oH84VXzObXpaC5ia2Tenpw,asada,"service,wait,lunch,burrito,price"
2432,z38AL1If2XDQhxh3Ioan3A,"staff,service,wait","lunch,nacho,taco"
2433,-zRDLAmg2h9uKpNY0OYdVQ,,"time,price,rice,burrito"
2434,ZO3ihx5FOObI_uCgin4x8w,,"chips,margarita,service,waitress,time,salsa,atmosphere"
2435,mBKkTiufDsw56kPmOGISIw,"drink,table","time,shrimp,manager"
2436,nvh-zGYHKwIUiPTgwhIScA,,"time,staff,taco"
2437,d17TNvbQP8h5_WniCnma1A,dinner,meat
2438,-sAfscV-SWC278qqCNxraQ,"lunch,fish","waitress,time,service,breakfast"
2439,aj0DdrjiVvWxVDZodgRTfQ,,"asada,salsa"
2440,yKShDxZcD-9UtqvtZfdWqw,,"time,chipotle,line"
2441,pAR0lYfIr2x6aq9CpqEXDQ,,"staff,service,waitress,salsa,manager"
2442,VVeEiDBnfekolbs8FzAD7w,"fish,line,service,lunch,dinner,atmosphere","time,staff"
2443,sE38gJmCOLglVHPwUIhVFw,,
2444,9Oo3ZGrWLmlO2r33KNK-8A,,
2445,V1MTfnI-1T7lqZO-Y_qXAg,,quesadilla
2446,LnIO_JtoDS1xLfTHWuV_ug,,"time,taco,service"
2447,SloPgHVOCd-3pMWvJ7znlw,,"time,taco,minute"
2448,ocXPQsWEpC0KF6tZezEBpA,,"time,service,lunch"
2449,fK1oj0dk9Bc6KsBk5mMDxg,beer,"time,dinner,taco"
2450,l1MHyfjjQuzrb2Z4p-vUtw,time,"chicken,service,lunch,fajita"
2451,pyeoyouJWxxcwzfugfessQ,"guacamole,beer,price,taco","service,meat,time,lunch,margarita"
2452,TEaBolNAkOdRm2gvIYz4OQ,,"chips,service,time,salsa,atmosphere"
2453,AVEztb9RqonXHpGan5zoaQ,"quesadilla,asada,rice,burrito,guacamole","staff,taco,service,shrimp"
2454,GJ_bXUPv672YwNg4TneJog,,"salad,time"
2455,sPPh1LJllyr5jUpKFTxxag,"service,burrito","time,staff,asada"
2456,rWrx9B1L0jCQm-uUmznBVQ,chicken,"lunch,service,wait,steak"
2457,p-sAj41iE2EtZZ-SmYVdGQ,,
2458,qYLwo_aPRRD9t2DkLgD9Mw,"staff,pork,time,burrito,breakfast,taco","chicken,service,meat"
2459,vUqRC00T0cy17U5NsWW1Ow,,dinner
2460,XTSqlsyCiSJRVW095PwXSw,,"time,burrito"
2461,pdeTqMHy2YUkFzWxvP1huw,"chips,lunch,manager","service,time,dinner,salsa"
2462,EC7NrIHKk6i3US_XJlDWDA,asada,"service,lunch,rice,taco,beef"
2463,19umlhmVB9O3njIBfRAe8g,"staff,price",chicken
2464,ujsqYa1yxduuB4wc0ASjMQ,,"asada,meat"
2465,3IwCop28R1_L5jMv6AkL8Q,"chicken,taco,lunch","time,service,wait"
2466,OQ_JeEWXv1l5nILp1H9yFg,"guacamole,margarita,service","staff,lunch,chips,chicken,dinner"
2467,7HUEqrj4aa_u3kl-o-e9_Q,"time,line,service,pork",price
2468,99YJMvaaYwDry-SQuC63zw,,"chicken,chipotle,service,meat,time,salsa,rice"
2469,hvOE0XwbC4UPfuHHiC_frg,,"beer,service"
2470,-HVFJ-fD12z1evEExDPZ_A,,"time,line,salsa"
2471,gDZm9f38d5Liuvcd75_FZg,,"salad,lunch,taco,burrito"
2472,wYEAocX0vkcGN-i5rSszrg,,"taco,service,table,beef,burrito"
2473,lIFjn05i1kYq4q5cDKURBw,"service,lunch,dinner,minute,manager","taco,fish"
2474,hk9xmxnVl-AObpXbKTVYJg,,"staff,service,waitress,time,shrimp"
2475,woJ0p5-_bc1BCezm16qtZQ,"staff,price,meat","time,service"
2476,yEH13mKBZTsq1ExSLos1AA,,"chicken,service"
2477,l8gyfK0w0lrQqbPReObf5w,,taco
2478,Tw1CgJ8MHax1orR3gBJl7g,,
2479,E_DXCeVllZtHV93hsAIZvw,taco,"time,asada,meat,lunch"
2480,NYpmDzwzAQyv0gQG5gBKbw,,chips
2481,XVN0Mg7oABOWAWO3t9tXpw,"fish,taco","staff,service,lunch,chips,chicken,salsa"
2482,tjw1yJdmatifLYHbsI9HGA,breakfast,"salad,lunch,dinner,service"
